zid,Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
2062277194,29.827637,-95.541275,402990,3,3,1942,77080,0,0,0,0,2022,1,2,1693,4,0.7,5,0.3,2,0.9,1,10000,136,7289
2062288394,30.091225,-95.18045,699999,4,4,3465,77365,1,0,1,0,2022,1,3,2940,7,1.7,8,2.5,7,3,0,-25001,97,8437
2062299514,29.83207,-95.53525,379640,3,3,1942,77080,1,0,1,0,2022,2,2,1594,4,1.2,5,0.4,2,1,0,-32000,153,7289
2062305776,30.013897,-95.41606,234990,3,3,1670,77073,0,0,0,0,2023,2,2,987,3,4,3,4,3,6,0,-41000,118,7289
2062319219,29.812176,-95.49532,379990,3,4,1774,77055,1,0,1,0,2022,3,2,1596,6,0.1,5,0.2,2,2.3,0,0,0,1401
2062319444,29.812176,-95.495415,379990,3,4,1774,77055,1,0,1,0,2022,3,2,1596,6,0.1,5,0.2,2,2.3,0,0,124,1401
2062319559,29.83206,-95.5347,351540,3,3,1650,77080,1,0,1,0,2022,2,2,1476,4,1.2,5,0.4,2,1,0,-25000,154,7289
2062337255,29.568804,-95.24452,522586,4,4,2848,77089,1,0,1,0,2022,1,3,2195,7,0.4,6,2.5,5,2.6,0,-51399,155,9056
2062350593,29.628242,-95.21443,341895,4,3,1904,77034,1,0,1,0,2022,1,2,1436,7,0.8,6,3.3,5,2.6,0,-3095,155,4950
2062351810,29.7797,-95.41316,569900,3,3,2576,77007,1,0,1,0,2022,2,2,2394,4,0.9,6,1.8,3,2.7,0,0,0,2500
2062359969,29.831059,-95.19044,303990,4,3,1847,77049,1,0,1,0,2022,1,2,1277,6,0.3,4,1.7,4,1.5,0,0,126,7289
2062367405,29.73264,-95.36841,474990,3,4,2097,77004,1,0,1,0,2022,3,2,1995,4,0.5,3,2.6,2,1.1,0,0,0,1550
2062367611,29.732647,-95.36842,474990,3,4,2097,77004,1,0,1,0,2022,3,2,1995,4,0.5,3,2.6,2,1.1,0,0,0,1550
2062368089,30.091225,-95.18045,269900,3,2,1557,77365,1,0,1,0,2022,2,2,1134,7,1.7,8,2.5,7,3,0,-18270,112,7289
2062368294,30.091225,-95.18045,332230,4,3,2074,77365,1,0,1,0,2022,2,2,1395,7,1.7,8,2.5,7,3,1,1300,60,7289
2062368414,30.091225,-95.18045,267990,3,2,1557,77365,1,0,1,0,2022,1,2,1126,7,1.7,8,2.5,7,3,0,-18295,112,7289
2062369095,30.091225,-95.18045,339990,5,3,2409,77365,1,0,1,0,2022,2,2,1428,7,1.7,8,2.5,7,3,0,-10365,111,7289
2062369955,29.82351,-95.39494,490000,3,3,2132,77022,1,0,1,0,2022,2,2,2058,4,0.5,3,2.6,3,0.2,0,-29999,160,2533
2062374086,30.091225,-95.18045,292990,4,2,1602,77365,1,0,1,0,2022,1,2,1231,7,1.7,8,2.5,7,3,1,605,168,7289
2062379762,29.987885,-95.5219,419900,4,3,2049,77346,1,0,1,0,2022,1,2,1764,5,0,6,4,5,3.1,0,-60000,141,6302
2062401124,29.987885,-95.5219,399900,4,3,2180,77346,1,0,1,0,2022,1,2,1680,5,0,6,4,5,3.1,0,-70000,153,5749
2062401531,29.987885,-95.5219,399900,3,2,1950,77346,1,0,1,0,2022,1,2,1680,5,0,6,4,5,3.1,0,-50000,117,5625
2062411078,29.744135,-95.32261,375000,3,3,1675,77011,1,0,1,0,2022,2,2,1575,5,0.3,4,0.6,2,1,0,-64900,105,2436
2062412951,30.065784,-95.10133,249990,3,3,1267,77336,1,0,1,0,2022,1,0,1050,4,2.6,4,3.1,6,3,1,12000,2,7289
2062412999,30.065784,-95.10133,267990,3,3,1597,77336,0,0,1,0,2022,2,0,1126,4,2.6,4,3.1,6,3,1,12000,2,7289
2062413013,30.065784,-95.10133,267990,3,3,1597,77336,1,0,1,0,2022,2,0,1126,4,2.6,4,3.1,6,3,1,12000,2,7289
2062413125,30.065784,-95.10133,280990,3,2,1689,77336,1,0,1,0,2022,1,0,1180,4,2.6,4,3.1,6,3,1,12000,2,7289
2062413178,30.065784,-95.10133,283990,3,2,1689,77336,1,0,1,0,2022,1,0,1193,4,2.6,4,3.1,6,3,1,14000,2,7289
2062413224,30.065784,-95.10133,246990,3,2,1243,77336,1,0,1,0,2022,1,0,1037,4,2.6,4,3.1,6,3,1,12000,2,7289
2062413491,30.065784,-95.10133,263740,3,2,1427,77336,1,0,1,0,2022,1,2,1108,4,2.6,4,3.1,6,3,1,11000,2,7289
2062413620,30.065784,-95.10133,263740,3,2,1427,77336,0,0,1,0,2022,1,0,1108,4,2.6,4,3.1,6,3,1,11000,2,7289
2062413849,29.987885,-95.5219,404900,4,3,2180,77346,1,0,1,0,2022,1,2,1701,5,0,6,4,5,3.1,0,-90000,143,5625
2062416754,29.987885,-95.5219,429900,4,3,2188,77346,1,0,1,0,2022,1,2,1806,5,0,6,4,5,3.1,0,-80000,143,7374
2062423850,29.781116,-95.3201,385000,3,3,1767,77020,1,0,1,0,2022,2,2,1617,7,0.1,3,0.8,2,0.6,0,-4999,143,2500
2062426711,29.628242,-95.21443,299340,3,2,1543,77034,1,0,1,0,2022,1,2,1257,7,0.8,6,3.3,5,2.6,0,0,116,3850
2062427088,29.628242,-95.21443,306295,3,2,1615,77034,1,0,1,0,2022,1,2,1286,7,0.8,6,3.3,5,2.6,0,0,116,3850
2062428504,29.602663,-95.262886,384990,4,4,2535,77075,1,0,1,0,2022,2,2,1617,6,1.1,6,2.3,5,2.3,0,-13000,127,7289
2062460444,29.859009,-95.192314,295065,3,2,1821,77044,1,0,1,0,2022,1,2,1239,4,0.7,4,1.4,4,1.1,1,5075,52,5500
2062498089,29.806494,-95.38938,290000,1,1,563,77008,0,0,1,0,1930,1,0,1218,8,0.3,5,0.5,5,0.8,0,-10000,124,7501.032
2062530482,29.830902,-95.1903,293990,3,2,1598,77049,1,0,1,0,2022,1,2,1235,6,0.3,4,1.7,4,1.5,0,0,162,7289
2062545106,29.62752,-95.21281,313350,3,3,1485,77034,1,0,1,0,2022,2,2,1316,7,0.7,6,3.2,5,2.5,1,5000,25,5800
2062545166,29.62752,-95.21281,308815,3,3,1485,77034,1,0,1,0,2022,2,2,1297,7,0.7,6,3.2,5,2.5,1,5000,25,3955
2062547089,29.957811,-95.50152,451398,5,4,2903,77066,1,0,1,0,2022,2,2,1896,4,0.3,4,0.6,2,0.5,0,-17152,130,7289
2062547774,29.957811,-95.50152,368035,3,2,1416,77066,1,0,1,0,2022,1,2,1546,4,0.3,4,0.6,2,0.5,0,-47795,108,7289
2062551025,29.80599,-95.56354,525000,3,3,2002,77043,1,0,1,0,2022,2,2,2205,2,0.5,3,0.7,2,1,1,44561,161,2408.868
2062577206,30.085526,-95.18334,375000,4,3,2561,77365,1,0,1,0,2022,2,2,1596,7,1.6,8,2.3,7,2.6,0,-47290,181,7289
2062586930,29.846714,-95.26914,344900,4,3,1786,77028,1,0,1,0,2022,1,2,1449,2,0.5,4,1.6,2,1.5,1,14900,79,13825.944
2062590049,29.740465,-95.32527,585000,3,4,2301,77023,1,0,1,0,2022,2,2,2457,4,0.6,4,0.3,2,0.7,0,0,0,2701
2062616401,29.799978,-95.482,834500,3,4,3401,77055,1,0,1,0,2022,2,0,3505,3,4,3,4,3,6,0,-4500,153,4039
2062623552,29.59874,-95.23208,200000,3,2,1410,77089,1,0,1,0,1980,1,2,840,8,0.9,6,0.6,5,0.6,0,-20000,157,7801.596
2062635438,29.85329,-95.4391,349990,3,3,1602,77091,1,0,1,0,2022,2,2,1470,2,1.1,2,2.3,4,1.2,1,15090,58,1820.808
2062643292,29.837093,-95.69235,456110,4,4,2831,77084,1,0,1,0,2022,2,2,1916,5,1.2,6,2,5,1.2,0,-12000,122,7289
2062648965,29.816605,-95.38066,379000,3,3,1752,77022,1,0,1,0,2022,2,1,1592,4,0.6,3,3.5,3,1.2,0,-20000,96,2400.156
2062669626,29.859318,-95.382195,312400,3,3,1568,77076,1,0,1,0,2022,2,2,1312,5,0.4,3,0.8,1,1.5,0,0,16,7289
2062669739,29.859318,-95.382195,284900,3,3,1568,77076,1,0,1,0,2022,2,2,1197,5,0.4,3,0.8,1,1.5,0,0,16,7289
2062669806,29.859318,-95.382195,279900,3,3,1465,77076,1,0,1,0,2022,2,2,1176,5,0.4,3,0.8,1,1.5,0,0,76,2304.324
2062669864,29.859318,-95.382195,284900,3,3,1568,77076,1,0,1,0,2022,2,2,1197,5,0.4,3,0.8,1,1.5,0,0,16,7289
2062669918,29.859318,-95.382195,337400,4,3,1949,77076,1,0,1,0,2022,2,2,1417,5,0.4,3,0.8,1,1.5,0,0,16,2256.408
2062669943,29.859318,-95.382195,279000,3,3,1465,77076,1,0,1,0,2022,2,2,1172,5,0.4,3,0.8,1,1.5,0,0,86,2304.324
2062670051,29.859318,-95.382195,337400,4,3,1949,77076,1,0,1,0,2022,2,2,1417,5,0.4,3,0.8,1,1.5,0,0,86,2256.408
2062670155,29.859318,-95.382195,277900,3,3,1465,77076,1,0,1,0,2022,2,2,1167,5,0.4,3,0.8,1,1.5,0,0,86,2304.324
2062670183,29.859318,-95.382195,314400,3,3,1779,77076,1,0,1,0,2022,2,2,1320,5,0.4,3,0.8,1,1.5,0,0,86,7289
2062673509,29.746595,-95.321625,409900,3,3,1912,77011,1,0,1,0,2022,2,2,1722,5,0.2,4,0.7,2,1.1,0,0,188,2500
2062681402,30.013897,-95.41606,236990,4,3,1707,77073,0,0,0,0,2023,1,2,995,3,4,3,4,3,6,0,-40000,147,7289
2062681403,30.013897,-95.41606,244990,3,3,1830,77073,0,0,0,0,2023,2,2,1029,3,4,3,4,3,6,0,-36000,147,7289
2062681405,30.013897,-95.41606,239990,3,3,1759,77073,0,0,0,0,2023,1,2,1008,3,4,3,4,3,6,0,-39000,147,7289
2062689253,29.8647,-95.2829,239990,3,2,1553,77016,1,0,1,0,2022,2,2,1008,3,2,4,1.1,2,1.2,0,-41125,154,5200
2062689712,29.8647,-95.2829,251385,4,2,1459,77016,1,0,1,0,2022,1,2,1056,3,2,4,1.1,2,1.2,0,-13540,143,5200
2062703921,29.746367,-95.321495,409990,3,3,1926,77011,1,0,1,0,2022,2,2,1722,5,0.2,4,0.7,2,1.1,0,0,191,10001.376
2062703929,29.746334,-95.32148,409900,3,3,1912,77011,1,0,1,0,2022,2,2,1722,5,0.2,4,0.7,2,1.1,0,0,0,2500
2062710553,29.817896,-95.50921,499900,3,4,2110,77080,1,0,1,0,2022,3,2,2100,5,0.1,5,1.1,2,1.4,0,0,0,2091
2062758133,29.774523,-95.37122,619999,3,4,2265,77007,1,0,1,0,2022,3,2,2604,6,0.5,6,1.3,5,1.9,1,99,121,1600
2062760037,29.796476,-95.4084,789900,4,4,3215,77008,1,0,1,0,2022,3,2,3318,4,0.2,5,0.8,5,1,0,-40000,160,2500
2062773051,29.834496,-95.14872,369990,4,3,2786,77049,1,0,1,0,2022,2,2,1554,5,2,3,5.3,4,3.8,0,-29890,176,7289
2062773970,29.743319,-95.61754,479990,3,3,2180,77077,1,0,1,0,2022,3,2,2037,6,0.7,7,1.4,5,1.5,0,-55000,182,2330
2062780588,29.86124,-95.42281,295000,3,3,1760,77091,1,0,1,0,2022,2,1,1239,3,0.2,3,0.5,3,2.9,0,-25000,166,5998.212
2062785546,30.000156,-95.50075,329995,3,3,2372,77068,1,0,1,0,2022,2,2,1386,4,0.3,3,0.2,2,3.4,0,-11500,199,7289
2062785633,29.819944,-95.420586,550000,4,4,2563,77018,1,0,1,0,2023,3,2,2310,3,4,3,4,3,6,1,20000,162,7289
2062796964,29.76892,-95.32409,396490,3,3,1821,77020,1,0,1,0,2022,3,0,1665,6,0.2,3,0.8,2,0.3,0,-8500,177,1905
2062913565,29.643684,-95.4366,376406,4,3,1802,77045,1,0,1,0,2022,2,2,1581,2,0.5,4,1.8,2,0.9,1,5816,189,2178
2062913597,29.643475,-95.42538,373445,3,3,1746,77045,1,0,1,0,2022,2,2,1568,2,0.9,4,2.3,2,1.1,1,7855,84,2415
2062913662,29.643684,-95.4366,365029,3,3,1727,77045,1,0,1,0,2022,2,2,1533,2,0.5,4,1.8,2,0.9,1,5439,89,2178
2062913700,29.643684,-95.4366,354590,3,3,1630,77045,1,0,1,0,2022,2,2,1489,2,0.5,4,1.8,2,0.9,0,0,0,2178
2062920826,29.768906,-95.32409,399990,3,3,1824,77020,1,0,1,0,2022,3,0,1680,6,0.2,3,0.8,2,0.3,0,-10000,179,1508
2062921103,29.768936,-95.3241,329990,3,3,1356,77020,1,0,1,0,2022,2,2,1386,6,0.2,3,0.8,2,0.3,0,-20000,179,1524
2062936308,29.82528,-95.65028,418467,3,2,2046,77084,1,0,1,0,2022,1,2,1758,5,2.9,6,3.5,6,3.1,0,-15533,125,7289
2062948566,29.767784,-95.41228,900000,3,4,2940,77007,1,1,1,0,2018,4,2,3780,8,0.8,6,2.1,5,1.9,0,-50000,203,1624.788
2062957542,29.82528,-95.65028,409990,3,2,2046,77084,1,0,1,0,2022,1,2,1722,5,2.9,6,3.5,6,3.1,0,-29010,126,7289
2062964349,29.775307,-95.406235,539990,3,4,1930,77007,1,0,1,0,2022,3,0,2268,8,1.2,6,1.6,5,1.5,0,-10000,52,1457
2062964364,29.775307,-95.406235,539990,3,4,1930,77007,1,0,1,0,2022,3,0,2268,8,1.2,6,1.6,5,1.5,0,-10000,52,1457
2062964400,29.768827,-95.32409,394990,2,3,1824,77020,1,0,1,0,2022,3,2,1659,6,0.2,3,0.8,2,0.3,0,-10000,182,1508
2062964502,29.768822,-95.32409,399990,3,3,1824,77020,1,0,1,0,2022,3,2,1680,6,0.2,3,0.8,2,0.3,0,-10000,182,1630
2062966937,29.728107,-95.35438,419000,3,3,1958,77004,1,0,1,0,2023,2,2,1760,4,0.5,3,2.4,2,0.3,0,0,0,2400.0001
2062966976,29.728107,-95.35438,419000,3,3,1958,77004,1,0,1,0,2023,2,2,1760,4,0.5,3,2.4,2,0.3,0,0,0,2400.0001
2062969936,29.806536,-95.527954,389990,3,3,1748,77080,1,0,1,0,2022,2,0,1638,6,0.7,3,0.4,2,1.3,0,-10000,102,2215
2062970459,29.807629,-95.356255,449900,3,3,2136,77009,1,0,1,0,2023,3,2,1890,6,0.9,5,1.6,2,1.5,1,324900,153,1833.876
2062971296,29.644468,-95.43793,353990,3,3,1727,77045,0,0,0,0,2023,2,2,1487,2,0.6,4,1.8,2,0.9,0,0,0,7289
2062971297,29.644468,-95.43793,364990,4,3,1802,77045,0,0,0,0,2023,1,2,1533,2,0.6,4,1.8,2,0.9,0,0,0,7289
2062971298,29.644468,-95.43793,348990,3,2,1630,77045,0,0,0,0,2023,2,2,1466,2,0.6,4,1.8,2,0.9,0,0,0,7289
2062971299,29.644468,-95.43793,359990,3,3,1746,77045,0,0,0,0,2023,1,2,1512,2,0.6,4,1.8,2,0.9,0,0,0,7289
2062992169,29.668446,-95.42382,469990,3,3,2100,77054,1,1,1,0,2022,2,2,1974,4,1.2,6,2.3,2,2.5,0,-15000,166,2930
2062995871,29.996742,-95.5041,374995,4,3,2596,77068,1,0,1,0,2022,2,2,1575,4,0.5,3,0.4,2,3.6,0,-31558,168,7289
2063001127,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001142,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001280,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001661,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001822,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001865,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001880,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001901,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001925,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063001971,29.82681,-95.42553,350000,3,3,1545,77018,1,0,1,0,2023,2,2,1470,3,4,3,4,3,6,0,0,0,1715.8284
2063003499,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003530,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003576,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003654,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003743,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003799,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003828,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063003887,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063004037,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063004220,29.82681,-95.42553,399000,3,3,1751,77018,1,0,1,0,2023,2,2,1676,3,4,3,4,3,6,0,0,0,1912.284
2063067056,29.809162,-95.40939,674900,3,3,2532,77008,1,0,1,0,2022,2,2,2835,5,0.3,5,0.8,5,1.3,0,0,0,3275
2063067166,29.820763,-95.42329,574900,3,3,2532,77018,1,0,1,0,2022,2,2,2415,3,4,3,4,3,6,0,0,0,2505
2063067263,29.820765,-95.423195,574900,3,3,2543,77018,1,0,1,0,2022,2,2,2415,3,4,3,4,3,6,0,0,0,2504
2063072596,29.791746,-95.352135,399900,3,3,1871,77009,1,0,1,0,2022,2,2,1680,5,0.4,5,0.7,2,0.6,0,-30000,173,2500
2063072927,29.620161,-95.377304,314995,3,2,1535,77047,1,0,1,0,2022,1,2,1323,3,0.9,2,3,3,2.4,0,-550,192,7289
2063073365,29.566023,-95.25335,488990,4,4,3006,77089,1,0,1,0,2022,2,3,2054,7,0.8,6,3,5,3,0,-44000,116,9866.34
2063075987,29.830542,-95.537025,450860,3,3,2204,77043,1,0,1,0,2022,2,2,1894,4,1,5,0.3,2,0.9,0,-4905,172,7289
2063148841,29.733053,-95.358604,459000,3,4,2410,77004,1,0,1,0,2022,2,2,1928,4,0.3,3,2.6,2,0.7,0,-36000,191,2500
2063176996,29.859318,-95.382195,333900,4,3,1954,77076,1,0,1,0,2022,2,2,1402,5,0.4,3,0.8,1,1.5,1,4000,32,2304.324
2063177520,29.601194,-95.44353,369303,4,3,2587,77075,1,0,1,0,2022,2,2,1551,4,1.3,4,1.4,2,1.8,0,-51100,203,7289
2063177628,29.859318,-95.382195,295400,3,3,1680,77076,1,0,1,0,2022,2,2,1241,5,0.4,3,0.8,1,1.5,1,2000,115,7289
2063177765,29.859318,-95.382195,275400,3,3,1465,77076,1,0,1,0,2022,2,2,1157,5,0.4,3,0.8,1,1.5,0,-5000,47,2304.324
2063177989,29.859318,-95.382195,282400,3,3,1568,77076,1,0,1,0,2022,2,2,1186,5,0.4,3,0.8,1,1.5,1,2000,47,7289
2063178036,29.859318,-95.382195,334900,4,3,1949,77076,1,0,1,0,2022,2,2,1407,5,0.4,3,0.8,1,1.5,1,41500,116,2256.408
2063178253,29.859318,-95.382195,333900,4,3,1954,77076,1,0,1,0,2022,2,2,1402,5,0.4,3,0.8,1,1.5,1,4000,33,2304.324
2063178442,29.859318,-95.382195,275400,3,3,1465,77076,1,0,1,0,2022,2,2,1157,5,0.4,3,0.8,1,1.5,1,500,47,2304.324
2063179893,30.091225,-95.18045,499900,3,3,2349,77365,1,0,1,0,2022,1,2,2100,7,1.7,8,2.5,7,3,0,-49000,163,7289
2063182211,29.778849,-95.349976,464990,3,4,1942,77026,1,0,1,0,2022,4,2,1953,5,0.2,5,0.5,2,0.6,0,-79460,177,7289
2063183926,29.780209,-95.42119,570000,3,4,2707,77007,1,0,1,0,2014,3,2,2394,8,0.7,6,2.3,3,2.5,0,-29000,73,1938.42
2063190428,30.0855,-95.18282,295000,4,2,1922,77365,1,0,1,0,2022,1,0,1239,7,1.6,8,2.3,7,2.6,0,-65990,221,7289
2063203725,29.674067,-95.37452,359900,3,4,2021,77051,1,0,1,0,2022,2,2,1512,2,0.3,3,0.8,3,1.2,1,10000,197,2500
2063212622,29.602442,-95.44372,349990,4,3,2170,77053,1,0,1,1,2022,2,2,1470,4,1.2,4,1.3,2,1.8,0,-18813,181,7289
2063219188,29.834496,-95.14872,276990,3,2,1416,77049,1,0,1,0,2022,1,2,1163,5,2,3,5.3,4,3.8,0,-29510,147,7289
2063244406,30.091225,-95.18045,454859,4,3,2268,77365,1,0,1,0,2022,1,2,1910,7,1.7,8,2.5,7,3,0,-58664,141,7289
2063249333,29.812477,-95.5204,345000,3,4,1644,77080,1,0,1,0,2022,3,2,1449,3,0.5,3,0.9,2,0.8,0,0,177,1333
2063260542,29.780748,-95.4307,555500,3,4,2345,77007,1,0,1,0,2022,4,2,2333,8,0.8,6,2.9,3,2.3,0,-14000,158,1476.684
2063295301,29.68858,-95.36976,379999,3,3,1793,77021,1,0,1,0,2022,2,2,1596,2,0.5,3,0.4,2,2.3,0,-9999,216,2250
2063296478,30.001457,-95.41448,344900,3,3,1568,77073,1,0,1,0,2022,2,2,1449,3,4,3,4,3,6,0,-20000,189,2293
2063296594,30.001457,-95.41448,344900,3,3,1523,77073,1,0,1,0,2022,2,2,1449,3,4,3,4,3,6,0,-15000,189,2202
2063296709,30.001457,-95.41448,339900,3,3,1568,77073,1,0,1,0,2022,2,2,1428,3,4,3,4,3,6,0,-20000,189,2165
2063297833,30.001457,-95.41448,339900,3,3,1523,77073,1,0,1,0,2022,2,2,1428,3,4,3,4,3,6,0,-15000,189,1860
2063333460,29.84698,-95.413475,329900,3,3,1535,77091,1,0,1,0,2022,2,2,1386,2,0.5,3,0.8,3,1.8,0,-30000,192,1886
2063334881,29.84698,-95.413475,339900,3,3,1487,77091,1,0,1,0,2022,2,2,1428,2,0.5,3,0.8,3,1.8,0,-25000,192,7289
2063340347,29.846989,-95.4134,329900,3,3,1535,77091,1,0,1,0,2022,2,2,1386,2,0.5,3,0.8,3,1.8,0,-30000,192,2167
2063345346,29.85329,-95.4391,349990,3,3,1602,77091,1,0,1,0,2022,2,2,1470,2,1.1,2,2.3,4,1.2,0,-9910,165,1796
2063355966,29.567646,-95.24361,597050,4,4,3162,77089,1,0,1,0,2022,1,3,2508,7,0.5,6,2.5,5,2.7,0,-27085,226,8840
2063355971,29.572805,-95.24693,536070,4,4,3237,77089,1,0,1,0,2022,2,2,2251,7,0.2,6,2.4,5,2.5,0,-52125,193,8406
2063357976,30.013897,-95.41606,252990,4,3,1947,77073,0,0,0,0,2023,2,2,1063,3,4,3,4,3,6,0,-32000,191,7289
2063357980,30.013897,-95.41606,264990,4,3,2345,77073,0,0,0,0,2023,1,2,1113,3,4,3,4,3,6,0,-34000,191,7289
2063357984,30.013897,-95.41606,219990,3,3,1311,77073,0,0,0,0,2023,2,2,924,3,4,3,4,3,6,0,-23000,136,7289
2063357988,30.013897,-95.41606,234990,3,3,1629,77073,0,0,0,0,2023,1,2,987,3,4,3,4,3,6,0,-32000,136,7289
2063357989,30.013897,-95.41606,249990,3,3,1849,77073,0,0,0,0,2023,2,2,1050,3,4,3,4,3,6,0,-33000,196,7289
2063357990,30.013897,-95.41606,258990,3,3,2100,77073,0,0,0,0,2023,1,2,1088,3,4,3,4,3,6,0,-31000,191,7289
2063357997,30.014437,-95.414604,271037,3,3,2100,77073,1,0,1,0,2022,2,2,1138,3,4,3,4,3,6,0,-32324,211,3244
2063361034,29.748075,-95.341576,718000,3,4,2518,77003,1,0,1,0,2023,4,2,3016,4,0.6,4,1.3,2,1.2,1,49000,67,2679
2063375570,29.748062,-95.34158,709000,3,4,2482,77003,1,0,1,0,2023,4,2,2978,4,0.6,4,1.3,2,1.2,1,50000,67,2679
2063388122,29.85329,-95.4391,344900,4,3,1761,77091,1,0,1,0,2022,2,2,1449,2,1.1,2,2.3,4,1.2,1,12400,188,1681
2063393526,29.874588,-95.43393,323000,4,2,1780,77088,1,0,1,0,2022,1,2,1357,3,4,3,4,3,6,1,7100,10,7021.872
2063403902,29.726896,-95.37544,599900,3,4,2610,77004,1,0,1,0,2023,4,2,2520,4,0.3,3,2.4,5,3.3,0,0,0,3249.576
2063403944,29.726713,-95.375305,599900,3,4,2610,77004,1,0,1,0,2023,4,2,2520,4,0.4,3,2.3,5,3.3,0,0,0,3249.576
2063405724,29.859318,-95.382195,332900,4,3,1954,77076,1,0,1,0,2022,2,2,1398,5,0.4,3,0.8,1,1.5,1,4500,133,2304.324
2063420127,29.859318,-95.382195,308400,3,3,1779,77076,1,0,1,0,2022,2,2,1295,5,0.4,3,0.8,1,1.5,0,0,56,7289
2063425219,29.859318,-95.382195,278900,3,3,1398,77076,1,0,1,0,2022,1,2,1171,5,0.4,3,0.8,1,1.5,0,-500,52,3985.74
2063439589,29.812168,-95.4956,379990,3,4,1774,77055,1,0,1,0,2022,3,2,1596,6,0.1,5,0.2,2,2.3,0,0,191,1401
2063443670,29.601194,-95.44353,371346,4,3,2587,77053,1,0,1,0,2022,2,2,1560,4,1.3,4,1.4,2,1.8,0,-30000,57,4600
2063444867,29.837093,-95.69235,427990,4,3,2267,77084,1,0,1,0,2022,1,2,1798,5,1.2,6,2,5,1.2,0,-20210,213,7289
2063453706,29.859318,-95.382195,328400,4,3,1954,77076,1,0,1,0,2022,2,2,1379,5,0.4,3,0.8,1,1.5,0,-4500,54,2304.324
2063483893,29.831047,-95.53616,398640,3,3,1942,77080,1,0,1,0,2022,2,2,1674,4,1.1,5,0.3,2,0.9,0,-22300,222,7289
2063492510,29.8312,-95.53554,383305,3,3,1771,77080,1,0,1,0,2023,2,2,1610,4,1.1,5,0.3,2,0.9,0,-28100,223,7289
2063492821,29.848305,-95.42911,389900,3,4,1928,77091,1,0,1,0,2023,3,2,1638,2,0.5,3,0.5,3,1.9,1,50000,169,7289
2063492837,29.830744,-95.53579,370640,3,3,1650,77080,1,0,1,0,2023,2,2,1557,4,1.1,5,0.3,2,0.9,0,-25850,223,7289
2063492904,29.830477,-95.535324,384305,3,3,1771,77080,1,0,1,0,2023,2,2,1614,4,1.1,5,0.3,2,0.9,0,-28100,223,7289
2063495469,29.65215,-95.37997,320000,4,3,2369,77049,1,0,1,0,2021,2,2,1344,3,0.3,3,1.5,3,0.9,0,-55000,138,5370.948
2063638385,29.960468,-95.49414,373770,4,3,2097,77066,1,0,1,0,2022,2,2,1570,4,0.8,4,0.6,2,0.5,0,-34761,217,7289
2064076690,29.898052,-95.179955,307390,3,2,1869,77044,1,0,1,0,2022,1,2,1291,5,3.6,3,2.5,4,3.5,0,-12225,172,7289
